Device	Assay Name	AssayType	AssayTypeCode	Species	Name	UnitsSystem	Units	dblConversionFactor	nPrecision	VeryLow	Low	High	VeryHigh					
VetAutoread	Fibrinogen 	FIBR	FIBR	Equine	Foal	S.I.	mg/dL	1	0	0	200	450	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Equine	Mare at Stud	English	mg/dL	1	0	0	200	450	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Equine	Mare at Stud	French	mg/dL	1	0	0	200	450	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Equine	Mare at Stud	S.I.	mg/dL	1	0	0	200	450	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Equine	Yearling	English	mg/dL	1	0	0	200	450	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Equine	Yearling	French	mg/dL	1	0	0	200	450	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Equine	Yearling	S.I.	mg/dL	1	0	0	200	450	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Feline	Adult Feline	English	mg/dL	1	0	0	100	250	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Feline	Adult Feline	French	mg/dL	1	0	0	100	250	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Feline	Adult Feline	S.I.	mg/dL	1	0	0	100	250	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Feline	Geriatric Feline	English	mg/dL	1	0	0	100	250	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Feline	Geriatric Feline	French	mg/dL	1	0	0	100	250	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Feline	Geriatric Feline	S.I.	mg/dL	1	0	0	100	250	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Feline	Kitten	English	mg/dL	1	0	0	100	250	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Feline	Kitten	French	mg/dL	1	0	0	100	250	2500					
VetAutoread	Fibrinogen 	FIBR	FIBR	Feline	Kitten	S.I.	mg/dL	1	0	0	100	250	2500					
VetAutoread	Hematocrit 	HCT	HCT	Avian	African Gray	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	African Gray	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	African Gray	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Amazon Blue-Feather	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Amazon Blue-Feather	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Amazon Blue-Feather	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Amazon Yellow	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Amazon Yellow	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Amazon Yellow	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Budgerigar	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Budgerigar	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Budgerigar	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Canary	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Canary	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Canary	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Cockatiel	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Cockatiel	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Cockatiel	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Cockatoo Molu	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Cockatoo Molu	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Cockatoo Molu	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Cockatoo Umber	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Cockatoo Umber	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Cockatoo Umber	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Conure	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Conure	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Conure	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Gray Cheek	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Gray Cheek	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Gray Cheek	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Macaw Blue and Gold	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Macaw Blue and Gold	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Macaw Blue and Gold	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Macaw Hyacinth	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Macaw Hyacinth	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Macaw Hyacinth	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Macaw Scarlet	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Macaw Scarlet	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Macaw Scarlet	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Parrot Eclect	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Parrot Eclect	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Avian	Parrot Eclect	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Bovine	Beef Cattle	English	%	1	1	-9999999	25	42	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Bovine	Beef Cattle	French	%	1	1	-9999999	25	42	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Bovine	Beef Cattle	S.I.	%	1	1	-9999999	25	42	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Bovine	Dairy Cow	English	%	1	1	-9999999	25	42	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Bovine	Dairy Cow	French	%	1	1	-9999999	25	42	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Bovine	Dairy Cow	S.I.	%	1	1	-9999999	25	42	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Canine	Adult Canine	English	%	1	1	20	37	55	65					
VetAutoread	Hematocrit 	HCT	HCT	Canine	Adult Canine	French	%	1	1	20	37	55	65					
VetAutoread	Hematocrit 	HCT	HCT	Canine	Adult Canine	S.I.	%	1	1	20	37	55	65					
VetAutoread	Hematocrit 	HCT	HCT	Canine	Geriatric Canine	English	%	1	1	20	37	55	65					
VetAutoread	Hematocrit 	HCT	HCT	Canine	Geriatric Canine	French	%	1	1	20	37	55	65					
VetAutoread	Hematocrit 	HCT	HCT	Canine	Geriatric Canine	S.I.	%	1	1	20	37	55	65					
VetAutoread	Hematocrit 	HCT	HCT	Canine	Puppy	English	%	1	1	20	37	55	65					
VetAutoread	Hematocrit 	HCT	HCT	Canine	Puppy	French	%	1	1	20	37	55	65					
VetAutoread	Hematocrit 	HCT	HCT	Canine	Puppy	S.I.	%	1	1	20	37	55	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Adult Equine	English	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Adult Equine	French	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Adult Equine	S.I.	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Foal	English	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Foal	French	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Foal	S.I.	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Mare at Stud	English	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Mare at Stud	French	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Mare at Stud	S.I.	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Yearling	English	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Yearling	French	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Equine	Yearling	S.I.	%	1	1	20	32	52	65					
VetAutoread	Hematocrit 	HCT	HCT	Feline	Adult Feline	English	%	1	1	16	24	45	56					
VetAutoread	Hematocrit 	HCT	HCT	Feline	Adult Feline	French	%	1	1	16	24	45	56					
VetAutoread	Hematocrit 	HCT	HCT	Feline	Adult Feline	S.I.	%	1	1	16	24	45	56					
VetAutoread	Hematocrit 	HCT	HCT	Feline	Geriatric Feline	English	%	1	1	16	24	45	56					
VetAutoread	Hematocrit 	HCT	HCT	Feline	Geriatric Feline	French	%	1	1	16	24	45	56					
VetAutoread	Hematocrit 	HCT	HCT	Feline	Geriatric Feline	S.I.	%	1	1	16	24	45	56					
VetAutoread	Hematocrit 	HCT	HCT	Feline	Kitten	English	%	1	1	16	24	45	56					
VetAutoread	Hematocrit 	HCT	HCT	Feline	Kitten	French	%	1	1	16	24	45	56					
VetAutoread	Hematocrit 	HCT	HCT	Feline	Kitten	S.I.	%	1	1	16	24	45	56					
VetAutoread	Hematocrit 	HCT	HCT	Ferret	Ferret	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Ferret	Ferret	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Ferret	Ferret	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Goat	Goat	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Goat	Goat	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Goat	Goat	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Lizard	Lizard	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Lizard	Lizard	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Lizard	Lizard	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Llama	Llama	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Llama	Llama	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Llama	Llama	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Monkey	Monkey	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Monkey	Monkey	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Monkey	Monkey	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Mouse	Mouse	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Mouse	Mouse	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Mouse	Mouse	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Other	Other	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Other	Other	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Other	Other	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Pig	Pig	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Pig	Pig	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Pig	Pig	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Rabbit	Rabbit	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Rabbit	Rabbit	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Rabbit	Rabbit	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Rat	Rat	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Rat	Rat	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Rat	Rat	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Sheep	Sheep	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Sheep	Sheep	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Sheep	Sheep	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Snake	Snake	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Snake	Snake	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Snake	Snake	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Tortoise	Tortoise	English	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Tortoise	Tortoise	French	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hematocrit 	HCT	HCT	Tortoise	Tortoise	S.I.	%	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	African Gray	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	African Gray	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	African Gray	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Amazon Blue-Feather	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Amazon Blue-Feather	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Amazon Blue-Feather	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Amazon Yellow	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Amazon Yellow	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Amazon Yellow	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Budgerigar	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Budgerigar	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Budgerigar	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Canary	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Canary	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Canary	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Cockatiel	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Cockatiel	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Cockatiel	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Cockatoo Molu	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Cockatoo Molu	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Cockatoo Molu	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Cockatoo Umber	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Cockatoo Umber	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Cockatoo Umber	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Conure	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Conure	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Conure	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Gray Cheek	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Gray Cheek	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Gray Cheek	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Macaw Blue and Gold	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Macaw Blue and Gold	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Macaw Blue and Gold	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Macaw Hyacinth	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Macaw Hyacinth	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Macaw Hyacinth	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Macaw Scarlet	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Macaw Scarlet	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Macaw Scarlet	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Parrot Eclect	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Parrot Eclect	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Avian	Parrot Eclect	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Bovine	Beef Cattle	English	g/dL	1	1	-9999999	8	14	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Bovine	Beef Cattle	French	g/dL	1	1	-9999999	8	14	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Bovine	Beef Cattle	S.I.	g/dL	1	1	-9999999	8	14	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Bovine	Dairy Cow	English	g/dL	1	1	-9999999	8	14	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Bovine	Dairy Cow	French	g/dL	1	1	-9999999	8	14	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Bovine	Dairy Cow	S.I.	g/dL	1	1	-9999999	8	14	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Canine	Adult Canine	English	g/dL	1	1	7	12	18	22					
VetAutoread	Hemoglobin 	HGB	HGB	Canine	Adult Canine	French	g/dL	1	1	7	12	18	22					
VetAutoread	Hemoglobin 	HGB	HGB	Canine	Adult Canine	S.I.	g/dL	1	1	7	12	18	22					
VetAutoread	Hemoglobin 	HGB	HGB	Canine	Geriatric Canine	English	g/dL	1	1	7	12	18	22					
VetAutoread	Hemoglobin 	HGB	HGB	Canine	Geriatric Canine	French	g/dL	1	1	7	12	18	22					
VetAutoread	Hemoglobin 	HGB	HGB	Canine	Geriatric Canine	S.I.	g/dL	1	1	7	12	18	22					
VetAutoread	Hemoglobin 	HGB	HGB	Canine	Puppy	English	g/dL	1	1	7	12	18	22					
VetAutoread	Hemoglobin 	HGB	HGB	Canine	Puppy	French	g/dL	1	1	7	12	18	22					
VetAutoread	Hemoglobin 	HGB	HGB	Canine	Puppy	S.I.	g/dL	1	1	7	12	18	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Adult Equine	English	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Adult Equine	French	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Adult Equine	S.I.	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Foal	English	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Foal	French	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Foal	S.I.	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Mare at Stud	English	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Mare at Stud	French	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Mare at Stud	S.I.	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Yearling	English	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Yearling	French	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Equine	Yearling	S.I.	g/dL	1	1	7	11	19	22					
VetAutoread	Hemoglobin 	HGB	HGB	Feline	Adult Feline	English	g/dL	1	1	4	8	15	18					
VetAutoread	Hemoglobin 	HGB	HGB	Feline	Adult Feline	French	g/dL	1	1	4	8	15	18					
VetAutoread	Hemoglobin 	HGB	HGB	Feline	Adult Feline	S.I.	g/dL	1	1	4	8	15	18					
VetAutoread	Hemoglobin 	HGB	HGB	Feline	Geriatric Feline	English	g/dL	1	1	4	8	15	18					
VetAutoread	Hemoglobin 	HGB	HGB	Feline	Geriatric Feline	French	g/dL	1	1	4	8	15	18					
VetAutoread	Hemoglobin 	HGB	HGB	Feline	Geriatric Feline	S.I.	g/dL	1	1	4	8	15	18					
VetAutoread	Hemoglobin 	HGB	HGB	Feline	Kitten	English	g/dL	1	1	4	8	15	18					
VetAutoread	Hemoglobin 	HGB	HGB	Feline	Kitten	French	g/dL	1	1	4	8	15	18					
VetAutoread	Hemoglobin 	HGB	HGB	Feline	Kitten	S.I.	g/dL	1	1	4	8	15	18					
VetAutoread	Hemoglobin 	HGB	HGB	Ferret	Ferret	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Ferret	Ferret	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Ferret	Ferret	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Goat	Goat	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Goat	Goat	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Goat	Goat	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Lizard	Lizard	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Lizard	Lizard	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Lizard	Lizard	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Llama	Llama	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Llama	Llama	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Llama	Llama	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Monkey	Monkey	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Monkey	Monkey	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Monkey	Monkey	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Mouse	Mouse	English	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Mouse	Mouse	French	g/dL	1	1	-9999999	-9999999	9999999	9999999					
VetAutoread	Hemoglobin 	HGB	HGB	Mouse	Mouse	S.I.	g/dL	1	1	-9999999	-9999999	9999999	9999999					
